Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	27.159031	0.000000	0.000000	3.648320	27.214968
0.000000	27.259446	0.000000	0.000000	3.648618	27.294177
0.000000	27.359507	0.000000	0.000000	3.649807	27.395980
0.000000	27.459557	0.000000	0.000000	3.648618	27.517903
0.000000	27.559841	0.000000	0.000000	3.648618	27.600557
0.000000	27.660309	0.000000	0.000000	3.647428	27.703225
0.000000	27.760826	0.000000	0.000000	3.649510	27.803875
0.000000	27.861849	0.000000	0.000000	3.648320	27.906842
0.000000	27.962475	0.000000	0.000000	3.647726	28.007613
0.000000	28.062661	0.000000	0.000000	3.648320	28.088331
0.000000	28.163140	0.000000	0.000000	3.648320	28.210376
0.000000	28.263269	0.000000	0.000000	3.648320	28.312483
0.000000	28.363809	0.000000	0.000000	3.648023	28.391491
0.000000	28.464423	0.000000	0.000000	3.648320	28.522144
0.000000	28.565398	0.000000	0.000000	3.647726	28.603936
0.000000	28.665560	0.000000	0.000000	3.648320	28.706410
0.000000	28.766316	0.000000	0.000000	3.648618	28.807323
0.000000	28.867206	0.000000	0.000000	3.650104	28.910001
0.000000	28.967423	0.000000	0.000000	3.650402	29.010442
0.000000	29.068035	0.000000	0.000000	3.648320	29.091736
0.000000	29.168694	0.000000	0.000000	3.648320	29.214329
0.000000	29.269465	0.000000	0.000000	3.649212	29.314831
0.000000	29.369790	0.000000	0.000000	3.648618	29.397812
0.000000	29.470775	0.000000	0.000000	3.648023	29.518412
0.000000	29.571534	0.000000	0.000000	3.649510	29.618956
0.000000	29.672156	0.000000	0.000000	3.647726	29.702296
0.000000	29.772854	0.000000	0.000000	3.648618	29.826806
0.000000	29.873170	0.000000	0.000000	3.648915	29.909763
0.000000	29.973372	0.000000	0.000000	3.648320	30.010067
970.751297	30.073558	0.000000	0.000000	3.648915	30.112674
970.751297	30.173602	0.000000	0.000000	3.754761	30.212361
970.751297	30.274086	0.000000	0.000000	3.761302	30.315032
970.751297	30.374221	0.000000	0.000000	3.765167	30.415175
970.751297	30.474769	0.000000	0.000000	3.765167	30.517567
970.751297	30.575320	0.000000	0.000000	3.765762	30.618194
