Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	24.964820	0.103483	25.046206	3.151842	25.138332
0.000000	25.144960	0.098791	25.242374	3.151772	25.334534
0.000000	25.343573	0.098791	25.436838	3.153110	25.519914
0.000000	25.527633	0.100668	25.612596	3.151919	25.706042
0.000000	25.713204	0.100668	25.800416	3.152216	25.891604
0.000000	25.896175	0.101606	25.983404	3.152215	26.073726
0.000000	26.080295	0.100668	26.167710	3.152216	26.259727
0.000000	26.267665	0.097852	26.350964	3.152367	26.442009
0.000000	26.451045	0.098791	26.534832	3.152515	26.627804
0.000000	26.635932	0.096913	26.717967	3.152517	26.810681
0.000000	26.818030	0.097852	26.921379	3.152144	27.011793
0.000000	27.020055	0.100668	27.104566	3.152068	27.197727
0.000000	27.208185	0.101606	27.291472	3.151101	27.382239
0.000000	27.389442	0.095975	27.459005	3.152220	27.553168
0.000000	27.561016	0.097852	27.643166	3.151921	27.738362
0.000000	27.746528	0.097852	27.844985	3.151550	27.935733
0.000000	27.943625	0.098791	28.029759	3.153481	28.120068
0.000000	28.127765	0.099729	28.214715	3.151994	28.306137
0.000000	28.315231	0.099729	28.419224	3.152217	28.508883
0.000000	28.516081	0.101606	28.602198	3.152141	28.693746
0.000000	28.701884	0.099729	28.786054	3.152291	28.879315
0.000000	28.885616	0.098791	28.970009	3.151772	29.061150
0.000000	29.068659	0.100668	29.153106	3.151250	29.244749
0.000000	29.253187	0.103483	29.336388	3.151842	29.426951
0.000000	29.435697	0.097852	29.519432	3.152070	29.611108
0.000000	29.620354	0.096913	29.721946	3.152888	29.812730
0.000000	29.821765	0.099729	29.905785	3.151920	29.996677
0.000000	30.006094	0.099729	30.087084	3.152068	30.178996
0.000000	30.186073	0.100668	30.272564	3.152068	30.364152
0.000000	30.370943	0.096913	30.462553	3.151773	30.556998
0.000000	30.565822	0.100668	30.663141	3.152216	30.754246
0.000000	30.761332	0.101606	30.845856	3.151101	30.937595
0.000000	30.945304	0.097852	31.027012	3.152293	31.119758
0.000000	31.129058	0.100668	31.210656	3.151993	31.302049
