Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
0.000000	15.990513	0.000000	0.000000	3.399166	16.016331
0.000000	16.091229	0.000000	0.000000	3.401247	16.138355
0.000000	16.191425	0.000000	0.000000	3.400058	16.240726
0.000000	16.292098	0.000000	0.000000	3.399761	16.317814
0.000000	16.392413	0.000000	0.000000	3.399166	16.448491
0.000000	16.493006	0.000000	0.000000	3.400653	16.529867
0.000000	16.593158	0.000000	0.000000	3.400653	16.631982
0.000000	16.693309	0.000000	0.000000	3.400356	16.752875
0.000000	16.793732	0.000000	0.000000	3.399761	16.836575
0.000000	16.894663	0.000000	0.000000	3.400058	16.937443
0.000000	16.995021	0.000000	0.000000	3.399166	17.038253
0.000000	17.095423	0.000000	0.000000	3.400356	17.140650
0.000000	17.195529	0.000000	0.000000	3.400356	17.240613
0.000000	17.296046	0.000000	0.000000	3.400356	17.322233
0.000000	17.396551	0.000000	0.000000	3.400356	17.452462
0.000000	17.496999	0.000000	0.000000	3.400356	17.533899
0.000000	17.597889	0.000000	0.000000	3.400058	17.636541
0.000000	17.698524	0.000000	0.000000	3.398572	17.739573
0.000000	17.798863	0.000000	0.000000	3.400653	17.841608
0.000000	17.899567	0.000000	0.000000	3.399464	17.944588
0.000000	18.000413	0.000000	0.000000	3.398869	18.046057
0.000000	18.100524	0.000000	0.000000	3.400356	18.148240
0.000000	18.201364	0.000000	0.000000	3.399761	18.249219
0.000000	18.301768	0.000000	0.000000	3.400058	18.327809
0.000000	18.402227	0.000000	0.000000	3.399166	18.451110
0.000000	18.502296	0.000000	0.000000	3.400950	18.551667
0.000000	18.602317	0.000000	0.000000	3.400356	18.628163
0.000000	18.702632	0.000000	0.000000	3.400058	18.759216
0.000000	18.803470	0.000000	0.000000	3.399761	18.840324
0.000000	18.904060	0.000000	0.000000	3.399464	18.940832
0.000000	19.004680	0.000000	0.000000	3.401247	19.063441
0.000000	19.104915	0.000000	0.000000	3.399166	19.145911
0.000000	19.205925	0.000000	0.000000	3.400356	19.247063
0.000000	19.306351	0.000000	0.000000	3.399761	19.348918
0.000000	19.406951	0.000000	0.000000	3.400653	19.449971
0.000000	19.507910	0.000000	0.000000	3.401247	19.551301
0.000000	19.608893	0.000000	0.000000	3.400058	19.653683
0.000000	19.709182	0.000000	0.000000	3.398572	19.756734
0.000000	19.809220	0.000000	0.000000	3.399761	19.839352
0.000000	19.910045	0.000000	0.000000	3.399761	19.934272
0.000000	20.010783	0.000000	0.000000	3.399761	20.057874
0.000000	20.111423	0.000000	0.000000	3.400058	20.160786
0.000000	20.212017	0.000000	0.000000	3.400950	20.237909
0.000000	20.312497	0.000000	0.000000	3.399761	20.362151
0.000000	20.412982	0.000000	0.000000	3.400058	20.445516
0.000000	20.513499	0.000000	0.000000	3.400058	20.550381
0.000000	20.613938	0.000000	0.000000	3.400356	20.671726
0.000000	20.714524	0.000000	0.000000	3.399761	20.757560
0.000000	20.815008	0.000000	0.000000	3.400356	20.858223
0.000000	20.915837	0.000000	0.000000	3.399166	20.958884
0.000000	21.016197	0.000000	0.000000	3.400950	21.063632
0.000000	21.117107	0.000000	0.000000	3.400356	21.164720
0.000000	21.217127	0.000000	0.000000	3.400058	21.243200
0.000000	21.317786	0.000000	0.000000	3.400653	21.367032
